No.,Time,Source,Destination,Protocol,Length,Info
4867,0.345543,192.168.1.20,192.168.1.10,TCP,60,44818  >  64512 [ACK] Seq=6811 Ack=7997 Win=8060 Len=0
4868,0.345543,192.168.1.30,192.168.1.60,CIP,114,'HMI_P602' - Service (0x4c)
4869,0.345543,192.168.1.10,192.168.1.60,CIP,130,'HMI_PLANT_RESET' - Service (0x4d)
4870,0.34565,192.168.1.60,192.168.1.30,TCP,60,44818  >  56704 [ACK] Seq=3853 Ack=3257 Win=8116 Len=0
4871,0.34565,192.168.1.10,192.168.1.60,CIP,124,'HMI_P6_PERMISSIVE' - Service (0x4c)
4872,0.34565,192.168.1.60,192.168.1.30,TCP,60,44818  >  56704 [ACK] Seq=3853 Ack=3317 Win=8056 Len=0
4873,0.34565,192.168.1.30,192.168.1.20,CIP CM,124,Unconnected Send: 'HMI_MV201' - Service (0x4c)
4874,0.345651,192.168.1.60,192.168.1.10,TCP,60,44818  >  64520 [ACK] Seq=2497 Ack=3557 Win=8116 Len=0
4875,0.345776,192.168.1.60,192.168.1.10,TCP,60,44818  >  64520 [ACK] Seq=2497 Ack=3627 Win=8046 Len=0
4876,0.345777,192.168.1.20,192.168.1.30,TCP,60,44818  >  56706 [ACK] Seq=6503 Ack=7425 Win=8122 Len=0
4877,0.345951,192.168.1.30,192.168.1.40,CIP,152,Success: 'HMI_FIT301' - Service (0x4c)
4878,0.345952,192.168.1.30,192.168.1.20,CIP CM,124,Unconnected Send: 'HMI_FIT201' - Service (0x4c)
4879,0.346065,192.168.1.40,192.168.1.30,TCP,60,55874  >  44818 [ACK] Seq=2381 Ack=3579 Win=8094 Len=0
4880,0.346066,192.168.1.20,192.168.1.30,TCP,60,44818  >  56706 [ACK] Seq=6503 Ack=7495 Win=8122 Len=0
4881,0.346466,192.168.1.30,192.168.1.60,CIP I/O,86,"Connection: ID=0x00597285, SEQ=0045614280"
4882,0.346706,192.168.1.60,192.168.1.10,CIP,104,Success: 'HMI_PLANT' - Service (0x4d)
4883,0.34685,192.168.1.60,192.168.1.10,CIP,116,'HMI_LIT101' - Service (0x4c)
4884,0.346853,192.168.1.10,192.168.1.60,TCP,60,64520  >  44818 [ACK] Seq=3627 Ack=2547 Win=8142 Len=0
4885,0.346935,192.168.1.10,192.168.1.60,TCP,60,44818  >  54986 [ACK] Seq=1151 Ack=905 Win=8130 Len=0
4886,0.346994,192.168.1.60,192.168.1.20,CIP,116,'HMI_AIT202' - Service (0x4c)
4887,0.346994,192.168.1.10,239.192.2.63,CIP I/O,98,"Connection: ID=0x00708000, SEQ=0011938402"
4888,0.347165,192.168.1.20,192.168.1.60,TCP,60,44818  >  54854 [ACK] Seq=1171 Ack=869 Win=8130 Len=0
4889,0.347345,192.168.1.20,192.168.1.40,CIP I/O,86,"Connection: ID=0x00E97436, SEQ=0020511142"
4890,0.347428,192.168.1.60,192.168.1.200,CIP,594,Success: Class (0xb2) - Service (0x4c)
4891,0.348062,192.168.1.200,192.168.1.60,CIP,108,Class (0xb2) - Service (0x4c)
4892,0.348063,192.168.1.60,192.168.1.200,TCP,60,44818  >  5027 [ACK] Seq=8153 Ack=919 Win=8138 Len=0
4893,0.348545,192.168.1.20,239.192.3.127,CIP I/O,98,"Connection: ID=0x0077802C, SEQ=0063280483"
4894,0.348959,192.168.1.10,192.168.1.50,CIP I/O,86,"Connection: ID=0x011748B5, SEQ=0007618226"
4895,0.349134,192.168.1.60,192.168.1.20,CIP I/O,86,"Connection: ID=0x00F7464A, SEQ=0045398829"
4896,0.349496,192.168.1.40,192.168.1.20,CIP,144,Success: 'HMI_AIT402' - Service (0x4c)
4897,0.349496,192.168.1.20,192.168.1.99,CIP,107,Success: 'CPS_ALID_P2_SD12' - Service (0x4c)
4898,0.349533,192.168.1.20,192.168.1.40,TCP,60,56800  >  44818 [ACK] Seq=993 Ack=1441 Win=8102 Len=0
4899,0.349644,192.168.1.10,192.168.1.30,CIP I/O,86,"Connection: ID=0x00F65A5A, SEQ=0011735535"
4900,0.349644,192.168.1.10,192.168.1.40,CIP I/O,86,"Connection: ID=0x01E960F4, SEQ=0011735096"
4901,0.349787,192.168.1.20,192.168.1.10,CIP,152,Success: 'HMI_FIT201' - Service (0x4c)
4902,0.349787,192.168.1.20,192.168.1.10,CIP,104,Success: 'HMI_PLANT' - Service (0x4d)
4903,0.34992,192.168.1.10,192.168.1.20,TCP,60,64512  >  44818 [ACK] Seq=7997 Ack=6909 Win=8094 Len=0
4904,0.34992,192.168.1.10,192.168.1.20,TCP,60,64512  >  44818 [ACK] Seq=7997 Ack=6959 Win=8044 Len=0
4905,0.349921,192.168.1.30,192.168.1.20,CIP,126,'HMI_P_NAOCL_UF_DUTY' - Service (0x4c)
4906,0.349921,192.168.1.50,192.168.1.20,CIP,144,Success: 'HMI_AIT501' - Service (0x4c)
4907,0.349994,192.168.1.30,192.168.1.20,CIP,130,'P2_P2078_AUTOINP' - Service (0x4d)
4908,0.349995,192.168.1.99,192.168.1.20,CIP,122,'CPS_ALID_P2_SD13' - Service (0x4c)
4909,0.350078,192.168.1.50,192.168.1.20,CIP,144,Success: 'HMI_AIT502' - Service (0x4c)
4910,0.350078,192.168.1.20,192.168.1.30,CIP,110,Success: 'HMI_MV201' - Service (0x4c)
4911,0.350079,192.168.1.20,192.168.1.30,TCP,60,44818  >  56706 [ACK] Seq=6559 Ack=7567 Win=8120 Len=0
4912,0.350188,192.168.1.20,192.168.1.50,TCP,60,56790  >  44818 [ACK] Seq=6325 Ack=9001 Win=8102 Len=0
4913,0.350188,192.168.1.30,192.168.1.20,TCP,60,56706  >  44818 [ACK] Seq=7643 Ack=6559 Win=8136 Len=0
4914,0.350189,192.168.1.50,192.168.1.20,CIP,144,Success: 'HMI_AIT503' - Service (0x4c)
4915,0.350192,192.168.1.40,239.192.5.255,CIP I/O,98,"Connection: ID=0x00698000, SEQ=0054038785"
4916,0.350192,192.168.1.20,192.168.1.30,TCP,60,44818  >  56706 [ACK] Seq=6559 Ack=7643 Win=8044 Len=0
4917,0.350274,192.168.1.20,192.168.1.99,TCP,60,44818  >  36850 [ACK] Seq=791 Ack=1065 Win=8124 Len=0
4918,0.350275,192.168.1.20,192.168.1.50,TCP,60,56790  >  44818 [ACK] Seq=6325 Ack=9091 Win=8012 Len=0
4919,0.350275,192.168.1.50,192.168.1.20,CIP,144,Success: 'HMI_AIT504' - Service (0x4c)
4920,0.350386,192.168.1.20,192.168.1.50,TCP,60,56790  >  44818 [ACK] Seq=6325 Ack=9181 Win=7922 Len=0
4921,0.350409,192.168.1.20,192.168.1.50,TCP,60,56790  >  44818 [ACK] Seq=6325 Ack=9271 Win=7832 Len=0
4922,0.350425,192.168.1.50,192.168.1.40,CIP,116,Success: 'HMI_MV501' - Service (0x4c)
4923,0.350555,192.168.1.20,192.168.1.30,CIP,146,Success: 'HMI_FIT201' - Service (0x4c)
4924,0.350556,192.168.1.40,192.168.1.50,TCP,60,55872  >  44818 [ACK] Seq=2605 Ack=2605 Win=8130 Len=0
4925,0.350645,192.168.1.50,192.168.1.40,CIP,116,Success: 'HMI_MV502' - Service (0x4c)
4926,0.350646,192.168.1.30,192.168.1.20,TCP,60,56706  >  44818 [ACK] Seq=7643 Ack=6651 Win=8100 Len=0
4927,0.350723,192.168.1.50,192.168.1.40,CIP,116,Success: 'HMI_MV504' - Service (0x4c)
4928,0.350723,192.168.1.20,192.168.1.60,CIP,144,Success: 'HMI_AIT202' - Service (0x4c)
4929,0.350724,192.168.1.40,192.168.1.50,TCP,60,55872  >  44818 [ACK] Seq=2605 Ack=2667 Win=8130 Len=0
4930,0.35081,192.168.1.40,192.168.1.50,TCP,60,55872  >  44818 [ACK] Seq=2605 Ack=2729 Win=8068 Len=0
4931,0.35081,192.168.1.20,192.168.1.30,CIP,116,'HMI_LIT301' - Service (0x4c)
4932,0.35081,192.168.1.60,192.168.1.20,TCP,60,54854  >  44818 [ACK] Seq=869 Ack=1261 Win=8102 Len=0
4933,0.350811,192.168.1.50,192.168.1.40,CIP,128,'HMI_RO_HPP_SD' - Service (0x4d)
4934,0.350811,192.168.1.20,192.168.1.30,CIP,116,'HMI_FIT301' - Service (0x4c)
4935,0.35093,192.168.1.30,192.168.1.20,TCP,60,44818  >  56784 [ACK] Seq=6001 Ack=4527 Win=8130 Len=0
4936,0.350931,192.168.1.40,192.168.1.50,TCP,60,44818  >  58830 [ACK] Seq=4199 Ack=4149 Win=8118 Len=0
4937,0.350931,192.168.1.50,192.168.1.40,CIP,116,'HMI_UV401' - Service (0x4c)
4938,0.350932,192.168.1.20,192.168.1.30,CIP,116,'HMI_MV301' - Service (0x4c)
4939,0.350932,192.168.1.30,192.168.1.20,TCP,60,44818  >  56784 [ACK] Seq=6001 Ack=4589 Win=8068 Len=0
4940,0.351028,192.168.1.30,192.168.1.20,TCP,60,44818  >  56784 [ACK] Seq=6001 Ack=4651 Win=8006 Len=0
4941,0.351029,192.168.1.40,192.168.1.50,TCP,60,44818  >  58830 [ACK] Seq=4199 Ack=4211 Win=8056 Len=0
4942,0.351029,192.168.1.40,192.168.1.50,CIP I/O,86,"Connection: ID=0x00975C3D, SEQ=0007666219"
4943,0.351249,192.168.1.10,192.168.1.60,CIP,144,Success: 'HMI_LIT101' - Service (0x4c)
4944,0.351362,192.168.1.60,192.168.1.10,TCP,60,54986  >  44818 [ACK] Seq=905 Ack=1241 Win=8102 Len=0
4945,0.351774,192.168.1.30,239.192.4.191,CIP I/O,98,"Connection: ID=0x00769ECB, SEQ=0063280773"
4946,0.351889,192.168.1.50,239.192.7.63,CIP I/O,98,"Connection: ID=0x001780AC, SEQ=0007751666"
4947,0.351889,192.168.1.60,192.168.1.10,CIP,104,Success: 'HMI_PLANT_AUTO' - Service (0x4d)
4948,0.35203,192.168.1.10,192.168.1.60,TCP,60,64520  >  44818 [ACK] Seq=3627 Ack=2597 Win=8142 Len=0
4949,0.352031,192.168.1.60,192.168.1.30,CIP,148,Success: 'HMI_P602' - Service (0x4c)
4950,0.352136,192.168.1.30,192.168.1.60,TCP,60,56704  >  44818 [ACK] Seq=3317 Ack=3947 Win=8098 Len=0
4951,0.35257,192.168.1.30,192.168.1.20,CIP I/O,86,"Connection: ID=0x00774052, SEQ=0045615824"
4952,0.352869,192.168.1.20,192.168.1.30,CIP I/O,86,"Connection: ID=0x007674CB, SEQ=0020511573"
4953,0.353316,192.168.1.10,192.168.1.60,CIP I/O,86,"Connection: ID=0x00D96810, SEQ=0011736650"
4954,0.354184,192.168.1.10,192.168.1.20,CIP I/O,86,"Connection: ID=0x017746E2, SEQ=0011737179"
4955,0.354389,192.168.1.20,192.168.1.30,CIP,112,Success: 'HMI_P_NAOCL_UF_DUTY' - Service (0x4c)
4956,0.354509,192.168.1.30,192.168.1.20,TCP,60,56706  >  44818 [ACK] Seq=7643 Ack=6709 Win=8134 Len=0
4957,0.354509,192.168.1.20,192.168.1.30,CIP,104,Success: 'P2_P2078_AUTOINP' - Service (0x4d)
4958,0.354608,192.168.1.30,192.168.1.20,TCP,60,56706  >  44818 [ACK] Seq=7643 Ack=6759 Win=8142 Len=0
4959,0.3547,192.168.1.20,192.168.1.50,CIP I/O,86,"Connection: ID=0x001748B4, SEQ=0007708673"
4960,0.354814,192.168.1.20,192.168.1.99,CIP,107,Success: 'CPS_ALID_P2_SD13' - Service (0x4c)
4961,0.354814,192.168.1.60,239.192.8.127,CIP I/O,98,"Connection: ID=0x0059807D, SEQ=0046026587"
4962,0.354896,192.168.1.20,192.168.1.40,CIP,116,'HMI_AIT402' - Service (0x4c)
4963,0.354997,192.168.1.40,192.168.1.10,CIP,104,Success: 'HMI_PLANT' - Service (0x4d)
4964,0.354997,192.168.1.40,192.168.1.20,TCP,60,44818  >  56800 [ACK] Seq=1441 Ack=1055 Win=8130 Len=0
4965,0.355099,192.168.1.10,192.168.1.40,TCP,60,64516  >  44818 [ACK] Seq=3579 Ack=2567 Win=8142 Len=0
4966,0.355099,192.168.1.30,192.168.1.20,CIP,144,Success: 'HMI_LIT301' - Service (0x4c)
4967,0.355188,192.168.1.50,192.168.1.40,CIP I/O,86,"Connection: ID=0x016954A5, SEQ=0007705727"
4968,0.355188,192.168.1.30,192.168.1.20,CIP,152,Success: 'HMI_FIT301' - Service (0x4c)
4969,0.355189,192.168.1.20,192.168.1.30,TCP,60,56784  >  44818 [ACK] Seq=4651 Ack=6091 Win=8102 Len=0
4970,0.355277,192.168.1.30,192.168.1.20,CIP,116,Success: 'HMI_MV301' - Service (0x4c)
4971,0.355279,192.168.1.40,192.168.1.50,CIP,112,Success: 'HMI_P_RO_FEED_DUTY' - Service (0x4c)
4972,0.355368,192.168.1.20,192.168.1.30,TCP,60,56784  >  44818 [ACK] Seq=4651 Ack=6189 Win=8094 Len=0
4973,0.355368,192.168.1.40,192.168.1.30,CIP,144,Success: 'HMI_LIT401' - Service (0x4c)
4974,0.355369,192.168.1.20,192.168.1.30,TCP,60,56784  >  44818 [ACK] Seq=4651 Ack=6251 Win=8032 Len=0
4975,0.355369,192.168.1.50,192.168.1.40,TCP,60,58830  >  44818 [ACK] Seq=4211 Ack=4257 Win=8134 Len=0
4976,0.355369,192.168.1.60,192.168.1.10,CIP I/O,86,"Connection: ID=0x0070401D, SEQ=0011822591"
4977,0.355496,192.168.1.30,192.168.1.40,CIP I/O,86,"Connection: ID=0x0069685A, SEQ=0045614979"
4978,0.355497,192.168.1.30,192.168.1.40,TCP,60,63750  >  44818 [ACK] Seq=1849 Ack=2549 Win=8102 Len=0
4979,0.355497,192.168.1.40,192.168.1.50,CIP,146,Success: 'HMI_FIT401' - Service (0x4c)
4980,0.355643,192.168.1.50,192.168.1.40,TCP,60,58830  >  44818 [ACK] Seq=4211 Ack=4349 Win=8100 Len=0
4981,0.355669,192.168.1.30,192.168.1.20,CIP CM,124,Unconnected Send: 'HMI_MV201' - Service (0x4c)
4982,0.355831,192.168.1.10,192.168.1.30,CIP,116,'HMI_FIT301' - Service (0x4c)
4983,0.355831,192.168.1.20,192.168.1.30,TCP,60,44818  >  56706 [ACK] Seq=6759 Ack=7713 Win=8122 Len=0
4984,0.355922,192.168.1.30,192.168.1.10,TCP,60,44818  >  64514 [ACK] Seq=6771 Ack=7477 Win=8130 Len=0
4985,0.355922,192.168.1.99,192.168.1.20,CIP CM,118,Connection Manager - Forward Close (Message Router)
4986,0.356053,192.168.1.20,192.168.1.99,TCP,60,44818  >  36850 [ACK] Seq=844 Ack=1129 Win=8128 Len=0
4987,0.356226,192.168.1.10,192.168.1.20,CIP CM,124,Unconnected Send: 'HMI_MV201' - Service (0x4c)
4988,0.356324,192.168.1.10,192.168.1.20,CIP,128,'HMI_PLANT_AUTO' - Service (0x4d)
4989,0.356324,192.168.1.10,192.168.1.20,CIP,124,'HMI_P2_PERMISSIVE' - Service (0x4c)
4990,0.356418,192.168.1.20,192.168.1.10,TCP,60,44818  >  64512 [ACK] Seq=6959 Ack=8067 Win=8122 Len=0
4991,0.356418,192.168.1.10,192.168.1.20,CIP,130,'HMI_PLANT_RESET' - Service (0x4d)
4992,0.356418,192.168.1.30,192.168.1.60,CIP I/O,86,"Connection: ID=0x00597285, SEQ=0045614281"
4993,0.356418,192.168.1.20,192.168.1.10,TCP,60,44818  >  64512 [ACK] Seq=6959 Ack=8141 Win=8048 Len=0
4994,0.356523,192.168.1.20,192.168.1.10,TCP,60,44818  >  64512 [ACK] Seq=6959 Ack=8211 Win=7978 Len=0
4995,0.356523,192.168.1.20,192.168.1.10,TCP,60,44818  >  64512 [ACK] Seq=6959 Ack=8287 Win=7902 Len=0
4996,0.356715,192.168.1.10,192.168.1.30,CIP,124,'HMI_PLANT' - Service (0x4d)
4997,0.356715,192.168.1.10,192.168.1.30,CIP,130,'HMI_PLANT_RESET' - Service (0x4d)
4998,0.356798,192.168.1.30,192.168.1.10,TCP,60,44818  >  64514 [ACK] Seq=6771 Ack=7547 Win=8122 Len=0
4999,0.356799,192.168.1.10,192.168.1.30,CIP,124,'HMI_P3_PERMISSIVE' - Service (0x4c)
5000,0.356799,192.168.1.30,192.168.1.10,TCP,60,44818  >  64514 [ACK] Seq=6771 Ack=7623 Win=8046 Len=0
5001,0.356884,192.168.1.30,192.168.1.10,TCP,60,44818  >  64514 [ACK] Seq=6771 Ack=7693 Win=7976 Len=0
5002,0.356885,192.168.1.60,192.168.1.30,CIP,104,Success: 'P6_P602_AUTOINP' - Service (0x4d)
5003,0.35702,192.168.1.30,192.168.1.60,TCP,60,56704  >  44818 [ACK] Seq=3317 Ack=3997 Win=8142 Len=0
5004,0.35702,192.168.1.10,192.168.1.50,CIP,124,'HMI_PLANT' - Service (0x4d)
5005,0.35702,192.168.1.60,192.168.1.30,CIP,148,Success: 'HMI_P602' - Service (0x4c)
5006,0.357021,192.168.1.10,239.192.2.63,CIP I/O,98,"Connection: ID=0x00708000, SEQ=0011938403"
5007,0.357137,192.168.1.10,192.168.1.50,CIP,128,'HMI_PLANT_AUTO' - Service (0x4d)
5008,0.357138,192.168.1.30,192.168.1.60,TCP,60,56704  >  44818 [ACK] Seq=3317 Ack=4091 Win=8072 Len=0
5009,0.357139,192.168.1.50,192.168.1.10,TCP,60,44818  >  64518 [ACK] Seq=6341 Ack=8845 Win=8122 Len=0
5010,0.357139,192.168.1.10,192.168.1.50,CIP,130,'HMI_PLANT_RESET' - Service (0x4d)
5011,0.357214,192.168.1.10,192.168.1.50,CIP,124,'HMI_P5_PERMISSIVE' - Service (0x4c)
5012,0.357215,192.168.1.50,192.168.1.10,TCP,60,44818  >  64518 [ACK] Seq=6341 Ack=8919 Win=8118 Len=0
5013,0.357215,192.168.1.50,192.168.1.10,TCP,60,44818  >  64518 [ACK] Seq=6341 Ack=8995 Win=8042 Len=0
5014,0.357315,192.168.1.50,192.168.1.10,TCP,60,44818  >  64518 [ACK] Seq=6341 Ack=9065 Win=7972 Len=0
5015,0.357401,192.168.1.10,192.168.1.50,CIP,136,'HMI_SHUTDOWN_FLUSHING' - Service (0x4d)
5016,0.357405,192.168.1.20,192.168.1.40,CIP I/O,86,"Connection: ID=0x00E97436, SEQ=0020511143"
5017,0.357482,192.168.1.10,192.168.1.50,CIP,130,'HMI_P5_SD_FLUSHING_DONE' - Service (0x4c)
5018,0.357482,192.168.1.10,192.168.1.50,CIP,118,'HMI_P5_STATE' - Service (0x4c)
5019,0.357563,192.168.1.50,192.168.1.10,TCP,60,44818  >  64518 [ACK] Seq=6341 Ack=9147 Win=8110 Len=0
5020,0.357563,192.168.1.50,192.168.1.10,TCP,60,44818  >  64518 [ACK] Seq=6341 Ack=9223 Win=8034 Len=0
5021,0.357655,192.168.1.50,192.168.1.10,TCP,60,44818  >  64518 [ACK] Seq=6341 Ack=9287 Win=7970 Len=0
5022,0.357818,192.168.1.10,192.168.1.40,CIP,128,'HMI_PLANT_AUTO' - Service (0x4d)
5023,0.357926,192.168.1.10,192.168.1.40,CIP,124,'HMI_P4_PERMISSIVE' - Service (0x4c)
5024,0.357927,192.168.1.40,192.168.1.10,TCP,60,44818  >  64516 [ACK] Seq=2567 Ack=3653 Win=8118 Len=0
5025,0.35801,192.168.1.10,192.168.1.30,CIP CM,124,Unconnected Send: 'HMI_LIT301' - Service (0x4c)
5026,0.35801,192.168.1.40,192.168.1.10,TCP,60,44818  >  64516 [ACK] Seq=2567 Ack=3723 Win=8048 Len=0
5027,0.358086,192.168.1.10,192.168.1.30,CIP CM,136,Unconnected Send: 'HMI_PLANT_AUTO' - Service (0x4d)
5028,0.358087,192.168.1.30,192.168.1.10,TCP,60,44818  >  64514 [ACK] Seq=6771 Ack=7763 Win=8122 Len=0
5029,0.358168,192.168.1.30,192.168.1.10,TCP,60,44818  >  64514 [ACK] Seq=6771 Ack=7845 Win=8040 Len=0
5030,0.358412,192.168.1.20,239.192.3.127,CIP I/O,98,"Connection: ID=0x0077802C, SEQ=0063280484"
5031,0.359095,192.168.1.10,192.168.1.50,CIP I/O,86,"Connection: ID=0x011748B5, SEQ=0007618227"
5032,0.359545,192.168.1.60,192.168.1.20,CIP I/O,86,"Connection: ID=0x00F7464A, SEQ=0045398830"
5033,0.359767,192.168.1.40,192.168.1.10,CIP,104,Success: 'HMI_PLANT_RESET' - Service (0x4d)
5034,0.359888,192.168.1.20,192.168.1.30,CIP,110,Success: 'HMI_MV201' - Service (0x4c)
5035,0.359889,192.168.1.10,192.168.1.30,CIP I/O,86,"Connection: ID=0x00F65A5A, SEQ=0011735536"
5036,0.359889,192.168.1.10,192.168.1.40,TCP,60,64516  >  44818 [ACK] Seq=3723 Ack=2617 Win=8142 Len=0
5037,0.359966,192.168.1.10,192.168.1.40,CIP I/O,86,"Connection: ID=0x01E960F4, SEQ=0011735097"
5038,0.359967,192.168.1.30,192.168.1.20,TCP,60,56706  >  44818 [ACK] Seq=7713 Ack=6815 Win=8136 Len=0
5039,0.360089,192.168.1.20,192.168.1.99,CIP CM,108,Success: Connection Manager - Forward Close
5040,0.360169,192.168.1.50,192.168.1.10,CIP,104,Success: 'HMI_PLANT' - Service (0x4d)
5041,0.36017,192.168.1.40,192.168.1.30,CIP,146,Success: 'HMI_FIT401' - Service (0x4c)
5042,0.36017,192.168.1.30,192.168.1.10,CIP,152,Success: 'HMI_FIT301' - Service (0x4c)
5043,0.360171,192.168.1.40,239.192.5.255,CIP I/O,98,"Connection: ID=0x00698000, SEQ=0054038786"
5044,0.360264,192.168.1.50,192.168.1.10,CIP,104,Success: 'HMI_PLANT_AUTO' - Service (0x4d)
5045,0.360264,192.168.1.10,192.168.1.50,TCP,60,64518  >  44818 [ACK] Seq=9287 Ack=6391 Win=8142 Len=0
5046,0.360269,192.168.1.40,192.168.1.50,CIP,116,'HMI_MV503' - Service (0x4c)
5047,0.36027,192.168.1.30,192.168.1.40,TCP,60,63750  >  44818 [ACK] Seq=1849 Ack=2641 Win=8100 Len=0
5048,0.36027,192.168.1.20,192.168.1.10,CIP,104,Success: 'HMI_PLANT_AUTO' - Service (0x4d)
5049,0.36034,192.168.1.10,192.168.1.30,TCP,60,64514  >  44818 [ACK] Seq=7845 Ack=6869 Win=8094 Len=0
5050,0.360341,192.168.1.40,192.168.1.30,CIP,116,'HMI_MV302' - Service (0x4c)
5051,0.360341,192.168.1.10,192.168.1.50,TCP,60,64518  >  44818 [ACK] Seq=9287 Ack=6441 Win=8092 Len=0
5052,0.360342,192.168.1.20,192.168.1.10,CIP,112,Success: 'HMI_P2_PERMISSIVE' - Service (0x4c)
5053,0.360419,192.168.1.50,192.168.1.40,TCP,60,44818  >  55872 [ACK] Seq=2729 Ack=2667 Win=8130 Len=0
5054,0.36042,192.168.1.20,192.168.1.10,CIP,104,Success: 'HMI_PLANT_RESET' - Service (0x4d)
5055,0.360421,192.168.1.10,192.168.1.20,TCP,60,64512  >  44818 [ACK] Seq=8287 Ack=7009 Win=8142 Len=0
5056,0.360421,192.168.1.40,192.168.1.30,CIP,114,'HMI_P301' - Service (0x4c)
5057,0.360421,192.168.1.30,192.168.1.40,TCP,60,44818  >  55874 [ACK] Seq=3579 Ack=2443 Win=8130 Len=0
5058,0.360499,192.168.1.10,192.168.1.20,TCP,60,64512  >  44818 [ACK] Seq=8287 Ack=7067 Win=8084 Len=0
5059,0.360499,192.168.1.30,192.168.1.40,TCP,60,44818  >  55874 [ACK] Seq=3579 Ack=2503 Win=8070 Len=0
5060,0.360499,192.168.1.10,192.168.1.20,TCP,60,64512  >  44818 [ACK] Seq=8287 Ack=7117 Win=8034 Len=0
5061,0.360633,192.168.1.50,192.168.1.10,CIP,104,Success: 'HMI_PLANT_RESET' - Service (0x4d)
5062,0.360634,192.168.1.30,192.168.1.10,CIP,104,Success: 'HMI_PLANT' - Service (0x4d)
5063,0.360634,192.168.1.50,192.168.1.10,CIP,112,Success: 'HMI_P5_PERMISSIVE' - Service (0x4c)
5064,0.360727,192.168.1.20,192.168.1.50,CIP,116,'HMI_AIT501' - Service (0x4c)
5065,0.360727,192.168.1.50,192.168.1.10,CIP,104,Success: 'HMI_SHUTDOWN_FLUSHING' - Service (0x4d)
5066,0.360728,192.168.1.20,192.168.1.50,CIP,116,'HMI_AIT502' - Service (0x4c)
5067,0.360729,192.168.1.10,192.168.1.50,TCP,60,64518  >  44818 [ACK] Seq=9287 Ack=6491 Win=8142 Len=0
5068,0.360729,192.168.1.50,192.168.1.10,CIP,112,Success: 'HMI_P5_SD_FLUSHING_DONE' - Service (0x4c)
5069,0.360729,192.168.1.30,192.168.1.10,CIP,104,Success: 'HMI_PLANT_RESET' - Service (0x4d)
5070,0.36073,192.168.1.20,192.168.1.50,CIP,116,'HMI_AIT503' - Service (0x4c)
5071,0.360791,192.168.1.10,192.168.1.30,TCP,60,64514  >  44818 [ACK] Seq=7845 Ack=6919 Win=8142 Len=0
5072,0.360791,192.168.1.30,192.168.1.10,CIP,112,Success: 'HMI_P3_PERMISSIVE' - Service (0x4c)
5073,0.360791,192.168.1.20,192.168.1.50,CIP,116,'HMI_AIT504' - Service (0x4c)
5074,0.360791,192.168.1.50,192.168.1.20,TCP,60,44818  >  56790 [ACK] Seq=9271 Ack=6387 Win=8130 Len=0
5075,0.360791,192.168.1.10,192.168.1.50,TCP,60,64518  >  44818 [ACK] Seq=9287 Ack=6549 Win=8084 Len=0
5076,0.360873,192.168.1.50,192.168.1.20,TCP,60,44818  >  56790 [ACK] Seq=9271 Ack=6449 Win=8068 Len=0
5077,0.360873,192.168.1.10,192.168.1.50,TCP,60,64518  >  44818 [ACK] Seq=9287 Ack=6599 Win=8034 Len=0
5078,0.360874,192.168.1.10,192.168.1.50,TCP,60,64518  >  44818 [ACK] Seq=9287 Ack=6657 Win=7976 Len=0
5079,0.360956,192.168.1.50,192.168.1.20,TCP,60,44818  >  56790 [ACK] Seq=9271 Ack=6511 Win=8006 Len=0
5080,0.360956,192.168.1.10,192.168.1.30,TCP,60,64514  >  44818 [ACK] Seq=7845 Ack=6969 Win=8092 Len=0
5081,0.360956,192.168.1.50,192.168.1.20,TCP,60,44818  >  56790 [ACK] Seq=9271 Ack=6573 Win=7944 Len=0
5082,0.360956,192.168.1.10,192.168.1.30,TCP,60,64514  >  44818 [ACK] Seq=7845 Ack=7027 Win=8034 Len=0
5083,0.361114,192.168.1.20,192.168.1.10,CIP,110,Success: 'HMI_MV201' - Service (0x4c)
5084,0.361114,192.168.1.50,192.168.1.10,CIP,108,Success: 'HMI_P5_STATE' - Service (0x4c)
5085,0.361261,192.168.1.10,192.168.1.20,TCP,60,64512  >  44818 [ACK] Seq=8287 Ack=7173 Win=8136 Len=0
5086,0.361261,192.168.1.30,192.168.1.60,CIP,114,'HMI_P602' - Service (0x4c)
5087,0.361262,192.168.1.10,192.168.1.50,TCP,60,64518  >  44818 [ACK] Seq=9287 Ack=6711 Win=7972 Len=0
5088,0.361262,192.168.1.50,192.168.1.40,CIP,124,'HMI_P_RO_FEED_DUTY' - Service (0x4c)
5089,0.361344,192.168.1.30,192.168.1.20,CIP,126,'HMI_P_NAOCL_UF_DUTY' - Service (0x4c)
5090,0.361344,192.168.1.60,192.168.1.30,TCP,60,44818  >  56704 [ACK] Seq=4091 Ack=3377 Win=8132 Len=0
5091,0.361346,192.168.1.30,192.168.1.20,CIP,130,'P2_P2078_AUTOINP' - Service (0x4d)
5092,0.361346,192.168.1.40,192.168.1.50,TCP,60,44818  >  58830 [ACK] Seq=4349 Ack=4281 Win=8122 Len=0
5093,0.361438,192.168.1.30,192.168.1.20,CIP CM,124,Unconnected Send: 'HMI_FIT201' - Service (0x4c)
5094,0.361438,192.168.1.40,192.168.1.50,CIP I/O,86,"Connection: ID=0x00975C3D, SEQ=0007666220"
